Experiment,m,n,Condition Number,Sparsity,Sparsity Pattern,Spectrum,Lambda,Solver,Time (s),Iterations,Residual,Relative Error,Run,Info
6,1000,100,10,0.8,banded,exponential,1.0,LSQR,0.0004351530224084854,4,0.8161903165341562,0.9934057921512055,4,
6,1000,100,10,0.8,banded,exponential,1.0,LSQR,0.00044473307207226753,4,0.8540899040820148,0.9926955557545116,5,
6,1000,100,10,0.8,banded,exponential,1.0,LSQR,0.00043407268822193146,4,0.9635024344745976,0.9924037511784117,6,
6,1000,100,10,0.8,banded,exponential,1.0,LSQR,0.0004246830940246582,4,0.8882078048228106,0.9931839815665556,7,
6,1000,100,10,0.8,banded,exponential,1.0,LSQR,0.00044100312516093254,4,0.8802503955746491,0.9931431330251991,8,
6,1000,100,10,0.8,banded,exponential,1.0,LSQR,0.000422873068600893,4,1.1171020700721166,0.9899351141949401,9,
6,1000,100,10,0.8,banded,exponential,1.0,LSQR,0.00042383279651403427,4,0.8068042022170515,0.994208669204656,10,
6,1000,100,10,0.8,banded,exponential,1.0,LSMR,0.0004724441096186638,4,0.9989957490535809,0.9889204306522985,1,
6,1000,100,10,0.8,banded,exponential,1.0,LSMR,0.00045531289651989937,4,0.9683108722561588,0.9906045007762871,2,
6,1000,100,10,0.8,banded,exponential,1.0,LSMR,0.00046599283814430237,4,0.9872305941344454,0.991244413387741,3,
6,1000,100,10,0.8,banded,exponential,1.0,LSMR,0.00045041367411613464,4,0.8161903165341562,0.9934057921513368,4,
6,1000,100,10,0.8,banded,exponential,1.0,LSMR,0.00044218311086297035,4,0.8540899040820149,0.9926955557546312,5,
6,1000,100,10,0.8,banded,exponential,1.0,LSMR,0.0004451530985534191,4,0.9635024344745977,0.9924037511787334,6,
6,1000,100,10,0.8,banded,exponential,1.0,LSMR,0.0004490036517381668,4,0.8882078048228106,0.9931839815667328,7,
6,1000,100,10,0.8,banded,exponential,1.0,LSMR,0.00045396387577056885,4,0.8802503955746491,0.9931431330254467,8,
6,1000,100,10,0.8,banded,exponential,1.0,LSMR,0.0004538637585937977,4,1.1171020700721166,0.9899351141952333,9,
6,1000,100,10,0.8,banded,exponential,1.0,LSMR,0.0004842742346227169,4,0.8068042022170515,0.9942086692048783,10,
7,1000,100,10,0.8,banded,polynomial,1.0,Direct,0.0009182360954582691,1,1.0361883652627157,0.9879834994973496,1,
7,1000,100,10,0.8,banded,polynomial,1.0,Direct,0.0008670371025800705,1,1.002859272757406,0.9898346496059501,2,
7,1000,100,10,0.8,banded,polynomial,1.0,Direct,0.0008584270253777504,1,1.023059296536872,0.9905156082668493,3,
7,1000,100,10,0.8,banded,polynomial,1.0,Direct,0.0008502560667693615,1,0.8432466525293321,0.9928911595281724,4,
7,1000,100,10,0.8,banded,polynomial,1.0,Direct,0.0008403160609304905,1,0.8785046485715785,0.9921898615108263,5,
7,1000,100,10,0.8,banded,polynomial,1.0,Direct,0.0008346359245479107,1,0.9978913751207478,0.9917734115402083,6,
7,1000,100,10,0.8,banded,polynomial,1.0,Direct,0.0008283061906695366,1,0.9147282598575766,0.9926975557373026,7,
7,1000,100,10,0.8,banded,polynomial,1.0,Direct,0.0008446159772574902,1,0.9077607075893829,0.9926319940076052,8,
7,1000,100,10,0.8,banded,polynomial,1.0,Direct,0.0008389558643102646,1,1.1627222927502083,0.9890103632883522,9,
7,1000,100,10,0.8,banded,polynomial,1.0,Direct,0.0008373670279979706,1,0.8318217563117155,0.9937811123920234,10,
7,1000,100,10,0.8,banded,polynomial,1.0,CG,0.0002686823718249798,5,1.0361883652627157,0.9879834994977699,1,0.0
7,1000,100,10,0.8,banded,polynomial,1.0,CG,0.00025049084797501564,5,1.002859272757406,0.989834649606389,2,0.0
7,1000,100,10,0.8,banded,polynomial,1.0,CG,0.00023250095546245575,4,1.023059296536872,0.9905156082876576,3,0.0
7,1000,100,10,0.8,banded,polynomial,1.0,CG,0.00023670215159654617,4,0.8432466525293322,0.9928911595438165,4,0.0
7,1000,100,10,0.8,banded,polynomial,1.0,CG,0.00023074215278029442,4,0.8785046485715785,0.9921898615238884,5,0.0
7,1000,100,10,0.8,banded,polynomial,1.0,CG,0.0002467818558216095,5,0.9978913751207478,0.9917734115405926,6,0.0
7,1000,100,10,0.8,banded,polynomial,1.0,CG,0.00024520186707377434,5,0.9147282598575767,0.992697555737435,7,0.0
7,1000,100,10,0.8,banded,polynomial,1.0,CG,0.0002378113567829132,5,0.9077607075893829,0.9926319940079066,8,0.0
7,1000,100,10,0.8,banded,polynomial,1.0,CG,0.00023893127217888832,5,1.1627222927502083,0.9890103632887075,9,0.0
7,1000,100,10,0.8,banded,polynomial,1.0,CG,0.0002360418438911438,5,0.8318217563117155,0.9937811123922763,10,0.0
7,1000,100,10,0.8,banded,polynomial,1.0,LSQR,0.00046245334669947624,4,1.0361883652627157,0.987983499549051,1,
7,1000,100,10,0.8,banded,polynomial,1.0,LSQR,0.00042328285053372383,4,1.002859272757406,0.9898346496611388,2,
7,1000,100,10,0.8,banded,polynomial,1.0,LSQR,0.00041789421811699867,4,1.023059296536872,0.9905156082876576,3,
7,1000,100,10,0.8,banded,polynomial,1.0,LSQR,0.0004241829738020897,4,0.8432466525293322,0.9928911595438165,4,
7,1000,100,10,0.8,banded,polynomial,1.0,LSQR,0.00041127391159534454,4,0.8785046485715785,0.9921898615238884,5,
7,1000,100,10,0.8,banded,polynomial,1.0,LSQR,0.00042396318167448044,4,0.9978913751207479,0.9917734115769042,6,
7,1000,100,10,0.8,banded,polynomial,1.0,LSQR,0.00043194275349378586,4,0.9147282598575767,0.9926975557583695,7,
7,1000,100,10,0.8,banded,polynomial,1.0,LSQR,0.00042410288006067276,4,0.9077607075893829,0.9926319940351072,8,
7,1000,100,10,0.8,banded,polynomial,1.0,LSQR,0.0004236730746924877,4,1.1627222927502083,0.9890103633326802,9,
7,1000,100,10,0.8,banded,polynomial,1.0,LSQR,0.00042458297684788704,4,0.8318217563117155,0.9937811124128767,10,
7,1000,100,10,0.8,banded,polynomial,1.0,LSMR,0.0004718839190900326,4,1.036188365262716,0.9879834995498238,1,
7,1000,100,10,0.8,banded,polynomial,1.0,LSMR,0.0004535331390798092,4,1.002859272757406,0.9898346496617982,2,
7,1000,100,10,0.8,banded,polynomial,1.0,LSMR,0.00046058325096964836,4,1.023059296536872,0.9905156082879175,3,
7,1000,100,10,0.8,banded,polynomial,1.0,LSMR,0.00044676288962364197,4,0.8432466525293321,0.9928911595439966,4,
7,1000,100,10,0.8,banded,polynomial,1.0,LSMR,0.000456423033028841,4,0.8785046485715785,0.992189861524068,5,
7,1000,100,10,0.8,banded,polynomial,1.0,LSMR,0.0004590628668665886,4,0.9978913751207478,0.9917734115774438,6,
7,1000,100,10,0.8,banded,polynomial,1.0,LSMR,0.00043854396790266037,4,0.9147282598575767,0.992697555758629,7,
7,1000,100,10,0.8,banded,polynomial,1.0,LSMR,0.0004409030079841614,4,0.907760707589383,0.9926319940355326,8,
7,1000,100,10,0.8,banded,polynomial,1.0,LSMR,0.00044632283970713615,4,1.1627222927502086,0.9890103633331588,9,
7,1000,100,10,0.8,banded,polynomial,1.0,LSMR,0.00045354291796684265,4,0.8318217563117155,0.9937811124131921,10,
8,1000,100,10,0.8,banded,clustered,1.0,Direct,0.0008960673585534096,1,1.2816602631342693,0.9808329335019563,1,
8,1000,100,10,0.8,banded,clustered,1.0,Direct,0.0008540358394384384,1,1.2606256526214703,0.9831660032228646,2,
8,1000,100,10,0.8,banded,clustered,1.0,Direct,0.0008643763139843941,1,1.26894375951604,0.9847774796263437,3,
8,1000,100,10,0.8,banded,clustered,1.0,Direct,0.0008401460945606232,1,1.048565964830632,0.988422008901262,4,
8,1000,100,10,0.8,banded,clustered,1.0,Direct,0.000836667139083147,1,1.0268388368499755,0.988795226934235,5,
8,1000,100,10,0.8,banded,clustered,1.0,Direct,0.0008190860971808434,1,1.204742643377973,0.9874856864399469,6,
8,1000,100,10,0.8,banded,clustered,1.0,Direct,0.0008321255445480347,1,1.087968862022471,0.9891586475737064,7,
8,1000,100,10,0.8,banded,clustered,1.0,Direct,0.0008370759896934032,1,1.1075204278349722,0.9884154624453854,8,
8,1000,100,10,0.8,banded,clustered,1.0,Direct,0.000844086054712534,1,1.4829863293815033,0.9813840993403784,9,
8,1000,100,10,0.8,banded,clustered,1.0,Direct,0.0008468367159366608,1,1.0302537485535874,0.989855598189805,10,
8,1000,100,10,0.8,banded,clustered,1.0,CG,0.00028325198218226433,5,1.2816602631342693,0.9808329335092287,1,0.0
8,1000,100,10,0.8,banded,clustered,1.0,CG,0.0002576918341219425,5,1.2606256526214703,0.9831660032275272,2,0.0
8,1000,100,10,0.8,banded,clustered,1.0,CG,0.00024540163576602936,5,1.2689437595160398,0.9847774796289445,3,0.0
8,1000,100,10,0.8,banded,clustered,1.0,CG,0.0002414323389530182,5,1.048565964830632,0.9884220089028711,4,0.0
8,1000,100,10,0.8,banded,clustered,1.0,CG,0.0002393517643213272,5,1.0268388368499755,0.9887952269357166,5,0.0
8,1000,100,10,0.8,banded,clustered,1.0,CG,0.00024851132184267044,5,1.2047426433779729,0.9874856864451242,6,0.0
8,1000,100,10,0.8,banded,clustered,1.0,CG,0.0002482510171830654,5,1.087968862022471,0.9891586475753895,7,0.0
8,1000,100,10,0.8,banded,clustered,1.0,CG,0.0002379920333623886,5,1.1075204278349722,0.9884154624506751,8,0.0
8,1000,100,10,0.8,banded,clustered,1.0,CG,0.00024608196690678596,5,1.4829863293815033,0.9813840993452916,9,0.0
8,1000,100,10,0.8,banded,clustered,1.0,CG,0.00024541188031435013,5,1.0302537485535874,0.989855598192987,10,0.0
8,1000,100,10,0.8,banded,clustered,1.0,LSQR,0.0004679327830672264,4,1.2816602631342715,0.9808329340853069,1,
8,1000,100,10,0.8,banded,clustered,1.0,LSQR,0.0004451940767467022,4,1.2606256526214716,0.9831660036593978,2,
8,1000,100,10,0.8,banded,clustered,1.0,LSQR,0.00042772339656949043,4,1.2689437595160407,0.9847774798968316,3,
8,1000,100,10,0.8,banded,clustered,1.0,LSQR,0.00043398328125476837,4,1.0485659648306322,0.9884220090383489,4,
8,1000,100,10,0.8,banded,clustered,1.0,LSQR,0.00044018402695655823,4,1.0268388368499755,0.9887952270652289,5,
8,1000,100,10,0.8,banded,clustered,1.0,LSQR,0.00043150270357728004,4,1.2047426433779744,0.9874856868335324,6,
8,1000,100,10,0.8,banded,clustered,1.0,LSQR,0.0004208628088235855,4,1.0879688620224712,0.9891586477135699,7,
8,1000,100,10,0.8,banded,clustered,1.0,LSQR,0.0004242029972374439,4,1.1075204278349733,0.9884154628045642,8,
8,1000,100,10,0.8,banded,clustered,1.0,LSQR,0.0004327939823269844,4,1.4829863293815049,0.9813840997964177,9,
8,1000,100,10,0.8,banded,clustered,1.0,LSQR,0.000443232711404562,4,1.0302537485535879,0.989855598426188,10,
8,1000,100,10,0.8,banded,clustered,1.0,LSMR,0.0005434341728687286,5,1.2816602631342693,0.9808329335093727,1,
8,1000,100,10,0.8,banded,clustered,1.0,LSMR,0.0005075628869235516,5,1.2606256526214703,0.9831660032276228,2,
8,1000,100,10,0.8,banded,clustered,1.0,LSMR,0.0005109738558530807,5,1.2689437595160398,0.9847774796290005,3,
8,1000,100,10,0.8,banded,clustered,1.0,LSMR,0.0004990138113498688,5,1.048565964830632,0.9884220089029068,4,
8,1000,100,10,0.8,banded,clustered,1.0,LSMR,0.0005162539891898632,5,1.0268388368499755,0.9887952269357415,5,
8,1000,100,10,0.8,banded,clustered,1.0,LSMR,0.0005104336887598038,5,1.204742643377973,0.9874856864452051,6,
8,1000,100,10,0.8,banded,clustered,1.0,LSMR,0.0005196440033614635,5,1.087968862022471,0.9891586475754168,7,
8,1000,100,10,0.8,banded,clustered,1.0,LSMR,0.000513133592903614,5,1.107520427834972,0.9884154624507899,8,
8,1000,100,10,0.8,banded,clustered,1.0,LSMR,0.0005002440884709358,5,1.4829863293815033,0.9813840993453977,9,
8,1000,100,10,0.8,banded,clustered,1.0,LSMR,0.0005399454385042191,5,1.0302537485535874,0.9898555981930467,10,
9,1000,100,10,0.8,block,linear,1.0,Direct,0.003595298156142235,1,1.9937052180271275,0.9463845988302665,1,
9,1000,100,10,0.8,block,linear,1.0,Direct,0.0035582473501563072,1,2.2262561532126,0.9398586916811754,2,
9,1000,100,10,0.8,block,linear,1.0,Direct,0.003551736008375883,1,2.639763243297453,0.9204484631686941,3,
9,1000,100,10,0.8,block,linear,1.0,Direct,0.0035223769955337048,1,2.174085228790827,0.9399980912677082,4,
9,1000,100,10,0.8,block,linear,1.0,Direct,0.003531666938215494,1,2.279934499682543,0.9308926888410026,5,
9,1000,100,10,0.8,block,linear,1.0,Direct,0.003529106732457876,1,2.426878086094029,0.9412531364531677,6,
9,1000,100,10,0.8,block,linear,1.0,Direct,0.003521895967423916,1,2.249920206118496,0.9424295468298896,7,
9,1000,100,10,0.8,block,linear,1.0,Direct,0.003524365834891796,1,2.3981321572737277,0.9332296686295591,8,
9,1000,100,10,0.8,block,linear,1.0,Direct,0.0035207471810281277,1,2.722019530016291,0.9264501129117854,9,
9,1000,100,10,0.8,block,linear,1.0,Direct,0.003506945911794901,1,2.4875651106541197,0.9279921492041078,10,
9,1000,100,10,0.8,block,linear,1.0,CG,0.00031682197004556656,8,1.9937052180271275,0.946384598830638,1,0.0
9,1000,100,10,0.8,block,linear,1.0,CG,0.00029685162007808685,8,2.2262561532125997,0.9398586916835079,2,0.0
9,1000,100,10,0.8,block,linear,1.0,CG,0.0002906816080212593,8,2.6397632432974527,0.9204484631726408,3,0.0
9,1000,100,10,0.8,block,linear,1.0,CG,0.0002936217933893204,8,2.1740852287908274,0.9399980912704605,4,0.0
9,1000,100,10,0.8,block,linear,1.0,CG,0.00029366184026002884,8,2.279934499682543,0.9308926888419247,5,0.0
9,1000,100,10,0.8,block,linear,1.0,CG,0.0002892417833209038,8,2.426878086094029,0.9412531364543827,6,0.0
9,1000,100,10,0.8,block,linear,1.0,CG,0.0002970518544316292,8,2.249920206118496,0.9424295468321535,7,0.0
9,1000,100,10,0.8,block,linear,1.0,CG,0.00029404228553175926,8,2.3981321572737273,0.9332296686312649,8,0.0
9,1000,100,10,0.8,block,linear,1.0,CG,0.0002953317016363144,8,2.7220195300162904,0.92645011291399,9,0.0
9,1000,100,10,0.8,block,linear,1.0,CG,0.000296552199870348,8,2.4875651106541197,0.9279921492063735,10,0.0
9,1000,100,10,0.8,block,linear,1.0,LSQR,0.0009952480904757977,7,1.9937052180271284,0.9463845988520355,1,
9,1000,100,10,0.8,block,linear,1.0,LSQR,0.0009621684439480305,7,2.226256153212603,0.9398586917375892,2,
9,1000,100,10,0.8,block,linear,1.0,LSQR,0.0009609870612621307,7,2.6397632432974554,0.9204484632222361,3,
9,1000,100,10,0.8,block,linear,1.0,LSQR,0.0009526270441710949,7,2.17408522879083,0.9399980913134567,4,
9,1000,100,10,0.8,block,linear,1.0,LSQR,0.0009817378595471382,7,2.279934499682544,0.930892688863139,5,
9,1000,100,10,0.8,block,linear,1.0,LSQR,0.0009675770998001099,7,2.4268780860940318,0.9412531364994818,6,
9,1000,100,10,0.8,block,linear,1.0,LSQR,0.0009489967487752438,7,2.249920206118499,0.9424295468835486,7,
9,1000,100,10,0.8,block,linear,1.0,LSQR,0.0009811371564865112,7,2.39813215727373,0.9332296686566868,8,
9,1000,100,10,0.8,block,linear,1.0,LSQR,0.0009636972099542618,7,2.7220195300162926,0.9264501129584743,9,
9,1000,100,10,0.8,block,linear,1.0,LSQR,0.0009665368124842644,7,2.4875651106541214,0.9279921492396777,10,
9,1000,100,10,0.8,block,linear,1.0,LSMR,0.0010201469995081425,7,1.9937052180271317,0.9463845988551558,1,
9,1000,100,10,0.8,block,linear,1.0,LSMR,0.0011156289838254452,8,2.2262561532126,0.9398586916837857,2,
9,1000,100,10,0.8,block,linear,1.0,LSMR,0.0009926673956215382,7,2.6397632432974647,0.9204484632288266,3,
9,1000,100,10,0.8,block,linear,1.0,LSMR,0.0011020288802683353,8,2.1740852287908274,0.939998091270871,4,
9,1000,100,10,0.8,block,linear,1.0,LSMR,0.0009741471149027348,7,2.279934499682548,0.9308926888672953,5,
9,1000,100,10,0.8,block,linear,1.0,LSMR,0.0009834379889070988,7,2.4268780860940407,0.9412531365064959,6,
9,1000,100,10,0.8,block,linear,1.0,LSMR,0.001072197686880827,8,2.249920206118496,0.9424295468325616,7,
9,1000,100,10,0.8,block,linear,1.0,LSMR,0.0009729568846523762,7,2.398132157273737,0.9332296686607373,8,
9,1000,100,10,0.8,block,linear,1.0,LSMR,0.0009766682051122189,7,2.722019530016299,0.926450112963596,9,
9,1000,100,10,0.8,block,linear,1.0,LSMR,0.0009885076433420181,7,2.487565110654125,0.9279921492434582,10,
10,1000,100,10,0.8,block,exponential,1.0,Direct,0.0035857269540429115,1,1.5948362548757344,0.9674323490557822,1,
10,1000,100,10,0.8,block,exponential,1.0,Direct,0.0035233167000114918,1,1.8328402825041437,0.9610308228192803,2,
10,1000,100,10,0.8,block,exponential,1.0,Direct,0.0035186572931706905,1,2.0647539343015007,0.9539331097530033,3,
10,1000,100,10,0.8,block,exponential,1.0,Direct,0.003527536056935787,1,1.7937627681417174,0.9608180677129663,4,
10,1000,100,10,0.8,block,exponential,1.0,Direct,0.00351910712197423,1,1.8137040590947753,0.9590514755867378,5,
10,1000,100,10,0.8,block,exponential,1.0,Direct,0.00353072676807642,1,1.889720115544867,0.9658290216681151,6,
10,1000,100,10,0.8,block,exponential,1.0,Direct,0.003583467099815607,1,1.8678760531956138,0.9620678717689038,7,
10,1000,100,10,0.8,block,exponential,1.0,Direct,0.0035412460565567017,1,1.9756262937686586,0.9566623646776745,8,
10,1000,100,10,0.8,block,exponential,1.0,Direct,0.0035262960009276867,1,2.2431199259429055,0.9525260872130912,9,
10,1000,100,10,0.8,block,exponential,1.0,Direct,0.00357038713991642,1,1.9202106738776274,0.9597524955335719,10,
10,1000,100,10,0.8,block,exponential,1.0,CG,0.0003022518940269947,7,1.5948362548757344,0.9674323490752952,1,0.0
10,1000,100,10,0.8,block,exponential,1.0,CG,0.0002889619208872318,7,1.8328402825041437,0.9610308228787572,2,0.0
10,1000,100,10,0.8,block,exponential,1.0,CG,0.00031105242669582367,8,2.0647539343015007,0.9539331097557898,3,0.0
10,1000,100,10,0.8,block,exponential,1.0,CG,0.0002842019312083721,7,1.7937627681417176,0.9608180677351368,4,0.0
10,1000,100,10,0.8,block,exponential,1.0,CG,0.000282112043350935,7,1.8137040590947755,0.9590514756097942,5,0.0
10,1000,100,10,0.8,block,exponential,1.0,CG,0.00029268208891153336,7,1.8897201155448673,0.9658290216909365,6,0.0
10,1000,100,10,0.8,block,exponential,1.0,CG,0.00028236303478479385,7,1.867876053195614,0.9620678717992867,7,0.0
10,1000,100,10,0.8,block,exponential,1.0,CG,0.0002950020134449005,7,1.9756262937686588,0.956662364708522,8,0.0
10,1000,100,10,0.8,block,exponential,1.0,CG,0.0002811015583574772,7,2.2431199259429055,0.9525260872343614,9,0.0
10,1000,100,10,0.8,block,exponential,1.0,CG,0.000279831700026989,7,1.9202106738776277,0.9597524955600716,10,0.0
10,1000,100,10,0.8,block,exponential,1.0,LSQR,0.0009912368841469288,7,1.5948362548757344,0.9674323490752952,1,
10,1000,100,10,0.8,block,exponential,1.0,LSQR,0.000989596825093031,7,1.8328402825041437,0.9610308228787572,2,
10,1000,100,10,0.8,block,exponential,1.0,LSQR,0.0009818780235946178,7,2.064753934301501,0.9539331097935596,3,
10,1000,100,10,0.8,block,exponential,1.0,LSQR,0.0009684483520686626,7,1.7937627681417176,0.9608180677351368,4,
10,1000,100,10,0.8,block,exponential,1.0,LSQR,0.0009726472198963165,7,1.8137040590947755,0.9590514756097942,5,
10,1000,100,10,0.8,block,exponential,1.0,LSQR,0.0009839870035648346,7,1.889720115544867,0.9658290216909365,6,
10,1000,100,10,0.8,block,exponential,1.0,LSQR,0.0009579472243785858,7,1.8678760531956138,0.9620678717992867,7,
10,1000,100,10,0.8,block,exponential,1.0,LSQR,0.0010002567432820797,7,1.9756262937686586,0.956662364708522,8,
10,1000,100,10,0.8,block,exponential,1.0,LSQR,0.0009851069189608097,7,2.243119925942905,0.9525260872343614,9,
10,1000,100,10,0.8,block,exponential,1.0,LSQR,0.0009657470509409904,7,1.9202106738776277,0.9597524955600716,10,
10,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0010037580505013466,7,1.5948362548757349,0.9674323490773492,1,
10,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009874473325908184,7,1.8328402825041445,0.9610308228857841,2,
10,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009975871071219444,7,2.0647539343015033,0.9539331097992684,3,
10,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009869770146906376,7,1.7937627681417183,0.9608180677376359,4,
10,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009935074485838413,7,1.8137040590947757,0.9590514756117869,5,
10,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009673465974628925,7,1.889720115544868,0.9658290216925749,6,
10,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009803078137338161,7,1.8678760531956142,0.9620678718017763,7,
10,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009887167252600193,7,1.9756262937686593,0.9566623647121743,8,
10,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009936667047441006,7,2.2431199259429055,0.9525260872366972,9,
10,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009866883046925068,7,1.920210673877628,0.9597524955628256,10,
11,1000,100,10,0.8,block,polynomial,1.0,Direct,0.003599556628614664,1,1.6457004279052374,0.9650312442339343,1,
11,1000,100,10,0.8,block,polynomial,1.0,Direct,0.0035218270495533943,1,1.881983455415537,0.9585904036930565,2,
11,1000,100,10,0.8,block,polynomial,1.0,Direct,0.0035387868992984295,1,2.1237574398065417,0.9508595118299226,3,
11,1000,100,10,0.8,block,polynomial,1.0,Direct,0.0035334359854459763,1,1.8343524330094862,0.9587423085948159,4,
11,1000,100,10,0.8,block,polynomial,1.0,Direct,0.003529225941747427,1,1.8655167364104575,0.9562056106580838,5,
11,1000,100,10,0.8,block,polynomial,1.0,Direct,0.0035049859434366226,1,1.9267314476085642,0.9642809584930325,6,
11,1000,100,10,0.8,block,polynomial,1.0,Direct,0.003512235824018717,1,1.9064739648637166,0.9601406590392682,7,
11,1000,100,10,0.8,block,polynomial,1.0,Direct,0.0035228459164500237,1,2.0202630647098996,0.954301358180078,8,
11,1000,100,10,0.8,block,polynomial,1.0,Direct,0.0035386071540415287,1,2.305140295339846,0.9494044425053625,9,
11,1000,100,10,0.8,block,polynomial,1.0,Direct,0.0035116071812808514,1,1.9808599094169572,0.956741574409787,10,
11,1000,100,10,0.8,block,polynomial,1.0,CG,0.00030351197347044945,7,1.6457004279052374,0.9650312442576502,1,0.0
11,1000,100,10,0.8,block,polynomial,1.0,CG,0.0003037918359041214,8,1.881983455415537,0.9585904036972659,2,0.0
11,1000,100,10,0.8,block,polynomial,1.0,CG,0.0003071427345275879,8,2.1237574398065417,0.9508595118329393,3,0.0
11,1000,100,10,0.8,block,polynomial,1.0,CG,0.00029733311384916306,8,1.8343524330094862,0.9587423085965985,4,0.0
11,1000,100,10,0.8,block,polynomial,1.0,CG,0.00029596174135804176,8,1.8655167364104575,0.9562056106600096,5,0.0
11,1000,100,10,0.8,block,polynomial,1.0,CG,0.0003058617003262043,8,1.9267314476085642,0.9642809584948762,6,0.0
11,1000,100,10,0.8,block,polynomial,1.0,CG,0.0002968530170619488,8,1.9064739648637166,0.9601406590429988,7,0.0
11,1000,100,10,0.8,block,polynomial,1.0,CG,0.0003016921691596508,8,2.0202630647098996,0.9543013581834064,8,0.0
11,1000,100,10,0.8,block,polynomial,1.0,CG,0.0002780030481517315,7,2.305140295339846,0.9494044425467693,9,0.0
11,1000,100,10,0.8,block,polynomial,1.0,CG,0.0002785320393741131,7,1.9808599094169574,0.9567415744527487,10,0.0
11,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009900471195578575,7,1.6457004279052374,0.9650312442576502,1,
11,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009616571478545666,7,1.8819834554155377,0.9585904037688854,2,
11,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009620971977710724,7,2.123757439806542,0.9508595118743439,3,
11,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009569679386913776,7,1.834352433009487,0.9587423086327942,4,
11,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009675268083810806,7,1.8655167364104577,0.9562056107007036,5,
11,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.000979847740381956,7,1.9267314476085646,0.9642809585296184,6,
11,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009494158439338207,7,1.9064739648637168,0.9601406591047995,7,
11,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009706784039735794,7,2.0202630647099,0.9543013582390014,8,
11,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009653978049755096,7,2.3051402953398465,0.9494044425467693,9,
11,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009563672356307507,7,1.9808599094169574,0.9567415744527487,10,
11,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.001000627875328064,7,1.6457004279052383,0.9650312442604057,1,
11,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009870068170130253,7,1.8819834554155388,0.9585904037772882,2,
11,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009838067926466465,7,2.123757439806544,0.9508595118797297,3,
11,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009664669632911682,7,1.8343524330094887,0.9587423086374531,4,
11,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009839776903390884,7,1.8655167364104583,0.9562056107048711,5,
11,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.000977667048573494,7,1.9267314476085657,0.9642809585324444,6,
11,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009785373695194721,7,1.9064739648637183,0.9601406591105849,7,
11,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009741177782416344,7,2.0202630647099022,0.9543013582463077,8,
11,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009954879060387611,7,2.305140295339847,0.949404442551072,9,
11,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009735468775033951,7,1.9808599094169583,0.9567415744572549,10,
12,1000,100,10,0.8,block,clustered,1.0,Direct,0.0038467887789011,1,1.9295878504868065,0.9481896538999245,1,
12,1000,100,10,0.8,block,clustered,1.0,Direct,0.003521145787090063,1,2.1265352081661026,0.9439572959317499,2,
12,1000,100,10,0.8,block,clustered,1.0,Direct,0.003544036764651537,1,2.4607360502577316,0.9290246692652275,3,
12,1000,100,10,0.8,block,clustered,1.0,Direct,0.0034950668923556805,1,1.990223699856576,0.9492182593476274,4,
12,1000,100,10,0.8,block,clustered,1.0,Direct,0.003542457241564989,1,2.128395974964039,0.9382009829551123,5,
12,1000,100,10,0.8,block,clustered,1.0,Direct,0.0035014362074434757,1,2.086599531123844,0.9564236652652043,6,
12,1000,100,10,0.8,block,clustered,1.0,Direct,0.0035178260877728462,1,2.099338668775482,0.9490954163076989,7,
12,1000,100,10,0.8,block,clustered,1.0,Direct,0.003499316982924938,1,2.3267648081963217,0.9350939219735945,8,
12,1000,100,10,0.8,block,clustered,1.0,Direct,0.0035385359078645706,1,2.6468969265313187,0.9283724099331069,9,
12,1000,100,10,0.8,block,clustered,1.0,Direct,0.003516626078635454,1,2.3159787006172317,0.9354620621083564,10,
12,1000,100,10,0.8,block,clustered,1.0,CG,0.0003379019908607006,8,1.9295878504868071,0.9481896539616491,1,0.0
